Company ID,umap1,umap2,cluster,Financial distress
10265,9.106733,2.3290868,C Thin-margin vulnerable operators,0
10268,11.734008,2.8211076,B Healthy profitable core SMEs,0
10273,7.3590684,3.114359,C Thin-margin vulnerable operators,0
10274,7.897396,1.8968893,C Thin-margin vulnerable operators,0
10275,12.974239,6.2440276,B Healthy profitable core SMEs,0
10277,12.512769,6.8168826,B Healthy profitable core SMEs,0
10278,10.659502,7.1540484,B Healthy profitable core SMEs,0
10283,9.4415655,8.093632,B Healthy profitable core SMEs,0
10284,7.934194,3.3739376,C Thin-margin vulnerable operators,0
10286,7.9427123,10.721836,B Healthy profitable core SMEs,0
10287,10.1721,0.3874992,C Thin-margin vulnerable operators,0
10290,11.853799,7.1580353,B Healthy profitable core SMEs,0
10292,11.101343,11.130123,A Resilient high-profit cash generators,0
10294,8.776517,6.0998764,B Healthy profitable core SMEs,0
10295,12.963469,7.845773,B Healthy profitable core SMEs,0
10298,12.501855,7.5705924,B Healthy profitable core SMEs,0
10299,11.792513,2.1671047,C Thin-margin vulnerable operators,0
10301,11.10853,5.332746,B Healthy profitable core SMEs,0
10302,11.916425,8.85558,A Resilient high-profit cash generators,0
10305,11.904272,9.450399,B Healthy profitable core SMEs,0
10307,8.486156,7.0959,B Healthy profitable core SMEs,0
10308,7.4967732,3.1310673,C Thin-margin vulnerable operators,0
10310,6.8662906,3.0169353,C Thin-margin vulnerable operators,0
10311,12.554548,8.057323,B Healthy profitable core SMEs,0
10316,9.796929,1.5083619,C Thin-margin vulnerable operators,0
10317,8.765338,6.065959,B Healthy profitable core SMEs,0
10318,10.810211,11.668684,A Resilient high-profit cash generators,0
10319,9.16152,7.047889,B Healthy profitable core SMEs,0
10321,11.560742,7.9621496,B Healthy profitable core SMEs,0
10322,12.85146,8.563959,B Healthy profitable core SMEs,0
10326,0.5535884,4.3745675,C Thin-margin vulnerable operators,0
10330,10.649669,7.9250994,B Healthy profitable core SMEs,0
10331,10.510572,10.058597,A Resilient high-profit cash generators,0
10333,12.270476,5.7257066,B Healthy profitable core SMEs,0
10334,11.656815,7.5291376,B Healthy profitable core SMEs,0
10335,13.25372,5.778198,B Healthy profitable core SMEs,0
10336,10.560971,9.036067,A Resilient high-profit cash generators,0
10337,12.264467,3.9914274,B Healthy profitable core SMEs,0
10338,9.32158,4.6980457,C Thin-margin vulnerable operators,0
10340,13.809734,5.074423,B Healthy profitable core SMEs,0
10341,13.509655,7.3973923,B Healthy profitable core SMEs,0
10343,0.7996225,4.579696,C Thin-margin vulnerable operators,0
10344,9.41738,9.218154,A Resilient high-profit cash generators,0
10345,12.569297,10.02959,A Resilient high-profit cash generators,0
10348,7.1741447,5.8308554,B Healthy profitable core SMEs,0
10350,10.83441,12.431339,A Resilient high-profit cash generators,0
10353,7.5342813,6.135332,B Healthy profitable core SMEs,0
10354,11.946779,8.162113,B Healthy profitable core SMEs,0
10356,8.805264,5.146791,B Healthy profitable core SMEs,0
10357,8.672903,3.5228043,C Thin-margin vulnerable operators,0
10358,9.796117,10.4642515,A Resilient high-profit cash generators,0
10359,12.721295,7.9960146,B Healthy profitable core SMEs,0
10360,13.512693,6.540004,B Healthy profitable core SMEs,0
10361,12.06593,-1.1690152,A Resilient high-profit cash generators,0
10363,10.4095335,5.3671927,B Healthy profitable core SMEs,0
10364,11.54342,1.4806246,C Thin-margin vulnerable operators,0
10366,7.287351,4.6781855,C Thin-margin vulnerable operators,0
10367,8.5717325,0.6103178,C Thin-margin vulnerable operators,0
10368,9.767161,10.047642,A Resilient high-profit cash generators,0
10369,12.37684,7.0774875,B Healthy profitable core SMEs,0
10370,7.7505693,3.6771448,C Thin-margin vulnerable operators,0
10372,6.770577,3.0132487,C Thin-margin vulnerable operators,0
10373,12.285775,2.6693487,B Healthy profitable core SMEs,0
10374,10.824639,10.552143,A Resilient high-profit cash generators,0
10375,10.315823,3.0403223,C Thin-margin vulnerable operators,0
10377,11.269012,4.3181744,B Healthy profitable core SMEs,0
10378,11.542102,0.70698583,C Thin-margin vulnerable operators,0
10382,11.879618,8.882834,A Resilient high-profit cash generators,0
10383,9.683655,7.3813496,B Healthy profitable core SMEs,0
10386,13.804442,6.15961,B Healthy profitable core SMEs,0
10388,10.672985,11.26073,A Resilient high-profit cash generators,0
10389,9.579701,4.039944,C Thin-margin vulnerable operators,0
10390,9.259527,3.4285524,C Thin-margin vulnerable operators,0
10393,7.234137,11.103123,B Healthy profitable core SMEs,0
10396,10.803864,11.031287,A Resilient high-profit cash generators,0
10398,9.905912,5.3095818,B Healthy profitable core SMEs,0
10399,12.559099,8.0307665,B Healthy profitable core SMEs,0
10400,7.0738544,5.700068,B Healthy profitable core SMEs,0
10401,9.017594,4.642846,B Healthy profitable core SMEs,0
10405,10.836741,0.6583298,C Thin-margin vulnerable operators,0
10406,10.306608,8.758147,A Resilient high-profit cash generators,0
10407,10.757384,9.993644,A Resilient high-profit cash generators,0
10408,7.1537843,2.4840238,C Thin-margin vulnerable operators,0
10409,14.25334,7.1862535,B Healthy profitable core SMEs,0
10412,11.1239395,9.697983,A Resilient high-profit cash generators,0
10416,10.182987,0.44657874,C Thin-margin vulnerable operators,0
10417,7.7195315,5.448893,B Healthy profitable core SMEs,0
10418,8.412334,2.7128036,C Thin-margin vulnerable operators,0
10419,10.1899605,5.916617,B Healthy profitable core SMEs,0
10422,10.9787445,8.736846,B Healthy profitable core SMEs,0
10426,10.802306,10.690071,A Resilient high-profit cash generators,0
10427,7.6511364,-0.17780407,C Thin-margin vulnerable operators,0
10428,10.540011,6.7772217,B Healthy profitable core SMEs,0
10429,10.922431,7.210893,B Healthy profitable core SMEs,0
10430,9.919102,1.7089311,C Thin-margin vulnerable operators,0
10433,9.656077,8.641484,A Resilient high-profit cash generators,0
10436,7.4725256,5.7560215,B Healthy profitable core SMEs,0
10438,11.013891,2.4136314,C Thin-margin vulnerable operators,0
10439,12.511599,2.4159532,C Thin-margin vulnerable operators,0
10440,11.707827,8.377897,B Healthy profitable core SMEs,0
10441,8.890608,2.468458,C Thin-margin vulnerable operators,0
10442,7.9642706,4.769097,B Healthy profitable core SMEs,0
10444,7.7000904,1.7485788,C Thin-margin vulnerable operators,0
10447,10.721277,4.684801,B Healthy profitable core SMEs,0
10448,12.195238,1.2888687,C Thin-margin vulnerable operators,0
10449,12.826755,5.9334064,B Healthy profitable core SMEs,0
10450,6.7041383,11.242622,B Healthy profitable core SMEs,0
10451,11.722451,10.247097,A Resilient high-profit cash generators,0
10453,8.031775,2.838827,C Thin-margin vulnerable operators,0
10454,9.731724,6.241245,B Healthy profitable core SMEs,0
10455,8.21578,3.0085888,C Thin-margin vulnerable operators,0
10460,7.3631,4.678817,C Thin-margin vulnerable operators,0
10462,11.87203,1.8261535,C Thin-margin vulnerable operators,0
10463,12.601432,8.05594,B Healthy profitable core SMEs,0
10464,11.781395,-1.1577076,C Thin-margin vulnerable operators,0
10465,10.266796,5.473969,B Healthy profitable core SMEs,0
10466,13.182055,6.0717287,B Healthy profitable core SMEs,0
10467,9.990671,3.4752388,C Thin-margin vulnerable operators,0
10468,7.359791,3.2086537,C Thin-margin vulnerable operators,0
10469,13.95711,4.7401485,B Healthy profitable core SMEs,0
10470,11.652288,3.331334,C Thin-margin vulnerable operators,0
10472,7.275423,3.7431831,C Thin-margin vulnerable operators,0
10473,9.579571,2.6612144,C Thin-margin vulnerable operators,0
10475,6.311181,-0.5031456,E Loss-making cash-flow distressed firms,0
10476,11.016284,7.356608,B Healthy profitable core SMEs,0
10477,10.542555,8.416857,B Healthy profitable core SMEs,0
10478,14.319524,6.8016524,B Healthy profitable core SMEs,0
10481,7.1569095,4.600054,C Thin-margin vulnerable operators,0
10482,8.179388,11.550268,A Resilient high-profit cash generators,0
10483,7.6205535,5.213793,B Healthy profitable core SMEs,0
10484,12.562947,7.809536,B Healthy profitable core SMEs,0
10485,12.526743,4.3030863,B Healthy profitable core SMEs,0
10486,9.002246,1.7227167,C Thin-margin vulnerable operators,0
10487,12.8721,5.7538424,B Healthy profitable core SMEs,0
10490,9.7842865,4.7683983,B Healthy profitable core SMEs,0
10491,1.0902655,3.7205,C Thin-margin vulnerable operators,0
10492,10.652295,4.2981596,B Healthy profitable core SMEs,0
10493,11.892767,4.97355,B Healthy profitable core SMEs,0
10494,7.8804884,11.367133,A Resilient high-profit cash generators,0
10495,10.331398,4.9789934,B Healthy profitable core SMEs,0
10497,10.876463,2.7444596,C Thin-margin vulnerable operators,0
10498,11.057522,0.75222003,C Thin-margin vulnerable operators,0
10499,11.907045,10.0041895,A Resilient high-profit cash generators,0
10501,8.2936,5.7482343,B Healthy profitable core SMEs,0
10502,9.54607,6.975742,B Healthy profitable core SMEs,0
10503,11.774127,1.2431812,C Thin-margin vulnerable operators,0
10511,7.7012954,11.4249935,A Resilient high-profit cash generators,0
10512,10.021803,1.0468382,C Thin-margin vulnerable operators,0
10513,10.831878,6.5864434,B Healthy profitable core SMEs,0
10514,9.996512,9.820109,A Resilient high-profit cash generators,0
10515,8.105557,1.9372694,C Thin-margin vulnerable operators,0
10517,11.17786,0.92831254,C Thin-margin vulnerable operators,0
10518,12.354209,8.730047,A Resilient high-profit cash generators,0
10521,8.339415,9.041579,B Healthy profitable core SMEs,0
10522,10.901619,12.146684,A Resilient high-profit cash generators,0
10526,1.6074992,4.498536,C Thin-margin vulnerable operators,0
10527,9.704377,6.0553575,B Healthy profitable core SMEs,0
10528,8.363004,5.9997873,B Healthy profitable core SMEs,0
10529,12.250103,10.251317,A Resilient high-profit cash generators,0
10531,6.912059,3.0287392,C Thin-margin vulnerable operators,0
10532,10.610105,11.041091,A Resilient high-profit cash generators,0
10534,9.451743,9.150354,A Resilient high-profit cash generators,0
10535,8.349706,11.584855,A Resilient high-profit cash generators,0
10538,8.802667,5.2077737,B Healthy profitable core SMEs,0
10540,10.993294,11.205684,A Resilient high-profit cash generators,0
10544,9.207762,8.224757,B Healthy profitable core SMEs,0
10546,10.207009,1.1884892,C Thin-margin vulnerable operators,0
10547,11.014854,4.425956,B Healthy profitable core SMEs,0
10548,11.937373,4.4073987,B Healthy profitable core SMEs,0
10550,12.86513,3.839325,B Healthy profitable core SMEs,0
10551,13.602987,6.5232368,B Healthy profitable core SMEs,0
10552,13.076479,4.2889504,B Healthy profitable core SMEs,0
10554,9.764695,3.1906974,C Thin-margin vulnerable operators,0
10556,9.054983,6.6914225,B Healthy profitable core SMEs,0
10557,11.706042,6.9023786,B Healthy profitable core SMEs,0
10558,8.11995,11.540288,A Resilient high-profit cash generators,0
10560,7.954326,11.297917,A Resilient high-profit cash generators,0
10564,11.04849,2.3143544,C Thin-margin vulnerable operators,0
10565,10.843831,6.4467387,B Healthy profitable core SMEs,0
10566,13.67643,4.120802,B Healthy profitable core SMEs,0
10567,8.596689,1.4358929,C Thin-margin vulnerable operators,0
10568,8.58393,2.5594764,C Thin-margin vulnerable operators,0
10571,9.008486,8.007647,B Healthy profitable core SMEs,0
10572,8.473377,4.0580463,C Thin-margin vulnerable operators,0
10575,9.501571,1.0526186,C Thin-margin vulnerable operators,0
10576,8.898173,6.3597007,B Healthy profitable core SMEs,0
10578,13.285592,6.456867,B Healthy profitable core SMEs,0
10579,13.626127,7.1273627,B Healthy profitable core SMEs,0
10580,7.6155505,1.8740474,C Thin-margin vulnerable operators,0
10581,10.2345,5.219219,B Healthy profitable core SMEs,0
10583,13.888903,6.9116015,B Healthy profitable core SMEs,0
10587,12.42995,6.7450123,B Healthy profitable core SMEs,0
10589,11.123451,6.441122,B Healthy profitable core SMEs,0
10590,10.475913,1.7430865,C Thin-margin vulnerable operators,0
10592,12.005941,8.507498,B Healthy profitable core SMEs,0
10593,7.278907,5.176288,B Healthy profitable core SMEs,0
10596,8.555848,7.9599347,B Healthy profitable core SMEs,0
10597,8.9864025,1.2675577,C Thin-margin vulnerable operators,0
10599,12.826989,5.442254,B Healthy profitable core SMEs,0
10600,9.373932,3.173939,C Thin-margin vulnerable operators,0
10604,9.277572,0.56870085,C Thin-margin vulnerable operators,0
10608,9.145687,1.7166317,C Thin-margin vulnerable operators,0
10609,12.538217,6.9333367,B Healthy profitable core SMEs,0
10610,9.780063,5.005161,B Healthy profitable core SMEs,0
10611,8.356224,11.574704,A Resilient high-profit cash generators,0
10612,6.651788,-0.74897224,C Thin-margin vulnerable operators,0
10613,7.0920696,3.1773105,C Thin-margin vulnerable operators,0
10615,7.8425035,1.8750538,C Thin-margin vulnerable operators,0
10617,12.70541,8.433382,B Healthy profitable core SMEs,0
10618,10.400478,2.7168033,C Thin-margin vulnerable operators,0
10619,12.267216,2.119137,C Thin-margin vulnerable operators,0
10621,-3.5200543,4.781601,E Loss-making cash-flow distressed firms,0
10623,12.783733,3.457609,B Healthy profitable core SMEs,0
10625,14.249903,7.108873,B Healthy profitable core SMEs,0
10626,10.714107,8.951681,A Resilient high-profit cash generators,0
10628,6.8259325,2.8529384,C Thin-margin vulnerable operators,0
10629,10.730454,3.9775443,C Thin-margin vulnerable operators,0
10631,13.675757,6.2888775,B Healthy profitable core SMEs,0
10632,11.2971525,9.994602,A Resilient high-profit cash generators,0
10633,11.506574,5.1603293,B Healthy profitable core SMEs,0
10635,10.86383,11.900241,A Resilient high-profit cash generators,0
10636,13.341963,6.025201,B Healthy profitable core SMEs,0
10637,8.107046,4.7755585,C Thin-margin vulnerable operators,0
10638,9.418021,9.439169,A Resilient high-profit cash generators,0
10639,8.098559,2.043248,C Thin-margin vulnerable operators,0
10640,8.8880005,0.33374143,C Thin-margin vulnerable operators,0
10641,8.989686,6.7747307,B Healthy profitable core SMEs,0
10642,13.516451,5.87797,B Healthy profitable core SMEs,0
10644,12.817828,4.7611413,B Healthy profitable core SMEs,0
10645,11.824756,9.841527,A Resilient high-profit cash generators,0
10646,10.023345,3.2811532,C Thin-margin vulnerable operators,0
10649,7.511635,3.0037465,C Thin-margin vulnerable operators,0
10651,8.563783,3.588768,C Thin-margin vulnerable operators,0
10652,11.875927,2.7723086,C Thin-margin vulnerable operators,0
10653,8.730743,6.605459,B Healthy profitable core SMEs,0
10655,11.72633,1.5243751,C Thin-margin vulnerable operators,0
10659,12.610875,5.758631,B Healthy profitable core SMEs,0
10660,7.9575872,6.3553147,B Healthy profitable core SMEs,0
10661,-3.2118516,5.3083797,E Loss-making cash-flow distressed firms,0
10664,10.307709,6.5681276,B Healthy profitable core SMEs,0
10666,7.391317,10.991941,B Healthy profitable core SMEs,0
10667,9.386846,9.4493,A Resilient high-profit cash generators,0
10668,13.8337345,5.7045608,B Healthy profitable core SMEs,0
10669,10.4181,9.431099,A Resilient high-profit cash generators,0
10670,10.940713,1.1197699,C Thin-margin vulnerable operators,0
10672,11.271537,10.075696,A Resilient high-profit cash generators,0
10673,6.014155,11.372235,B Healthy profitable core SMEs,0
10674,8.4101305,7.5411625,B Healthy profitable core SMEs,0
10675,8.093506,9.804176,B Healthy profitable core SMEs,0
10676,7.416178,1.8236085,C Thin-margin vulnerable operators,0
10678,12.574295,3.786942,B Healthy profitable core SMEs,0
10679,12.706271,5.5924296,B Healthy profitable core SMEs,0
10683,12.91374,3.9318132,B Healthy profitable core SMEs,0
10685,11.029979,7.2785697,B Healthy profitable core SMEs,0
10687,7.863639,4.543685,B Healthy profitable core SMEs,0
10689,11.312545,5.272059,B Healthy profitable core SMEs,0
10691,13.932085,6.0852633,B Healthy profitable core SMEs,0
10695,10.577312,6.55326,B Healthy profitable core SMEs,0
10696,11.111631,4.4810786,B Healthy profitable core SMEs,0
10698,9.548258,1.8648423,C Thin-margin vulnerable operators,0
10699,10.370912,5.2093067,B Healthy profitable core SMEs,0
10700,12.027784,7.4599466,B Healthy profitable core SMEs,0
10701,12.110332,5.747116,B Healthy profitable core SMEs,0
10703,9.478106,2.6341,C Thin-margin vulnerable operators,0
10704,11.163797,10.115674,A Resilient high-profit cash generators,0
10706,8.173444,2.6644862,C Thin-margin vulnerable operators,0
10707,10.013196,12.171097,A Resilient high-profit cash generators,0
10708,11.262997,11.07698,A Resilient high-profit cash generators,0
10709,5.1281757,11.321042,E Loss-making cash-flow distressed firms,0
10713,11.3398485,5.273519,B Healthy profitable core SMEs,0
10714,8.25493,2.6615424,C Thin-margin vulnerable operators,0
10715,11.764157,4.3088384,B Healthy profitable core SMEs,0
10717,11.803794,4.4179296,B Healthy profitable core SMEs,0
10719,9.220009,1.0054839,C Thin-margin vulnerable operators,0
